date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2015-12-20,25.285714285714285,9.860428142857144,6.174714157142857,7.967273414285715,7.304852314285713,2.8455849928571433,5.265484014285714,1.4857143428571429,16.746925714285712,32.348571428571425,201.77083142857143
2015-12-27,31.0,11.853285285714284,7.160428571428571,9.740487785714285,8.263468514285716,3.3987026640000004,6.1220364571428565,0.41428571428571426,24.049636142857143,46.13142714285714,239.58052142857144
2016-01-03,16.714285714285715,1.0532857142857144,-3.0967144285714285,-1.1255833985714288,-3.4195398914285713,-8.94385919,-6.228566671428572,0.21428574285714289,21.19340485714286,40.73142885714286,130.47679228571428
2016-01-10,50.0,0.1318571714285713,-4.689571434285715,-2.229750014285714,-4.313668711,-9.408064271428572,-6.855654885714286,0.9142857285714285,18.94374542857143,35.99999914285714,136.72678285714287
2016-01-17,52.142857142857146,1.1104286028571428,-1.8252857142857144,-0.5196310242857143,-2.560972997142857,-5.576183785714286,-4.185284571428571,1.4000000714285714,12.707983714285715,23.862856857142855,188.27527657142855
2016-01-24,29.571428571428573,1.4104285857142858,-6.2752861285714285,-2.211000057142857,-2.2961405514285715,-10.8408264,-6.392825128571429,0.47142852857142853,15.579244142857144,29.52,234.27111428571428
2016-01-31,39.0,8.788999857142857,3.917571445714286,6.260131042857142,4.395011851428571,-0.7149028471428572,1.871315814285714,1.6000000142857143,25.900407714285713,51.068569714285715,237.68896571428573
2016-02-07,34.42857142857143,8.288999714285714,3.56042858,5.849119328571429,3.8507539285714287,-1.3399220642857144,1.2966763371428571,1.600000077142857,23.47350414285714,48.445713714285716,229.39760142857145
2016-02-14,43.0,6.253285714285715,1.681857157142857,3.718762038571429,2.2381657857142856,-2.9577366828571425,-0.5274387657142857,1.6,22.39175685714286,46.59428457142857,206.74944057142858
2016-02-21,45.857142857142854,5.8532854285714295,0.19614285714285723,3.1541783437142854,1.6683293857142856,-3.9424767142857142,-0.905318257142857,4.171428585714286,21.55016914285714,42.634285142857145,218.71271857142855
2016-02-28,19.714285714285715,5.1461428571428565,-0.8967142571428571,1.6931665114285717,0.7147691528571428,-5.171848428571429,-2.520788421428571,0.1714285857142857,17.260827142857146,37.64571385714286,174.4170307142857
2016-03-06,31.857142857142858,6.674714142857143,-0.45385714142857136,2.707749985714286,3.1728518614285717,-4.395543714285714,-0.9754871842857142,1.385714142857143,16.456733714285715,31.42285642857143,173.83029628571427
2016-03-13,19.571428571428573,6.181857014285714,-0.7109999914285714,2.6163810142857145,2.454814497142857,-4.426731028571429,-0.9563023114285715,0.014285714285714287,12.263575285714285,26.228571,135.7911924285714
2016-03-20,23.428571428571427,7.967571142857143,1.3675714571428572,4.320547671428572,4.007168114285714,-2.3970610428571426,0.6491803557142858,0.6857143,16.190383,34.76571357142857,181.03370957142857
2016-03-27,51.285714285714285,10.617571142857143,2.9532857571428575,6.390190414285714,7.218979185714285,-0.4458095757142857,3.2075201285714283,0.9857142999999999,16.402119714285714,34.92000014285714,246.54689000000002
2016-04-03,24.714285714285715,13.681856857142858,3.874714285714286,8.501797457142857,10.80004767142857,0.8038673557142858,5.551474228571428,1.5571428571428572,15.454035571428571,34.04571357142857,211.32971
2016-04-10,16.428571428571427,14.003285142857143,5.974714157142857,10.07679752857143,11.740622385714286,3.2535272057142857,7.393059571428571,0.30000001428571427,14.403065928571431,31.114285142857142,171.78061528571428
2016-04-17,48.142857142857146,13.503285571428572,5.524714285714286,9.58542857142857,11.253161,2.9559021542857145,7.1295997,3.185714191428572,15.737413714285713,36.15428514285714,212.46387142857142
2016-04-24,26.428571428571427,11.138999571428572,3.2890000085714286,7.1187615,7.330811928571428,-0.49619928714285716,3.342640681428571,0.37142857142857144,18.774144714285715,39.80571357142857,283.58252285714286
2016-05-01,36.857142857142854,13.310428428571429,3.43185716,8.50417832857143,9.963653571428571,-0.37124525714285717,4.890034085714285,1.671428557142857,19.04237492857143,41.24571342857143,153.30714714285713
2016-05-08,8.142857142857142,19.81042842857143,8.288999857142857,14.327392428571429,17.828221857142857,5.7059184,11.991485142857144,0.08571428571428572,17.448639371428573,40.165713857142855,109.56319028571428
2016-05-15,23.571428571428573,18.93899957142857,10.010428142857142,14.563999714285714,15.870290285714287,7.216484914285714,11.538121414285714,0.5857143142857143,21.564992142857143,46.954284571428566,164.27241885714284
2016-05-22,16.285714285714285,21.174714,10.881856857142859,16.13007114285714,19.31702057142857,9.092319171428572,14.304148428571429,0.24285714857142857,15.918574714285715,34.50857057142857,208.77062285714285
2016-05-29,40.714285714285715,22.103285571428575,14.117571142857143,17.86876157142857,21.892901857142856,13.433437999999999,17.4922475,2.428571414285714,14.389353285714284,32.091427714285715,196.0346698571429
2016-06-05,34.0,24.546142714285715,15.267570714285714,20.209238714285714,25.247393857142857,15.21748742857143,20.729860857142857,3.6285716285714287,13.408090857142856,30.599998571428568,66.19240357142857
2016-06-12,16.285714285714285,21.83899957142857,13.074713714285716,17.64733357142857,20.46537371428571,11.424667142857142,16.148706,0.7428570857142857,15.276383571428571,32.811427571428574,207.16532257142856
2016-06-19,49.57142857142857,20.439,12.567571142857144,16.579774571428572,20.311380857142858,11.9181635,16.24378642857143,6.514285428571428,12.796340185714286,30.44571285714286,245.46897571428573
2016-06-26,24.428571428571427,26.960428571428572,16.189,21.947036999999998,28.638918142857143,16.079926928571428,22.420916000000002,0.9571428714285715,15.3608995,33.222856285714286,190.86794285714288
