date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
2015-12-14 18:30:00,3.0,5.489,1.9890001,3.8306665,3.5798507,-1.7837629,1.1412272,0.0,11.988594,21.96,179.18158
2015-12-15 18:30:00,3.0,7.139,3.789,4.8744164,4.1142855,0.79525375,1.9315928,0.0,14.291592,28.44,121.90804
2015-12-16 18:30:00,51.0,11.738999,5.939,9.639001,10.155681,2.7703476,7.2183824,1.3,16.610792,35.64,224.23376
2015-12-17 18:30:00,61.0,11.889,8.039,10.191083,9.600391,5.328106,7.773073,5.9000006,18.218275,34.92,239.58002
2015-12-18 18:30:00,3.0,11.188999,8.039,9.441082,8.819851,5.1014805,6.948689,0.0,15.124284,28.8,225.70607
2015-12-19 18:30:00,3.0,10.938999,6.739,8.374416,7.682892,3.683936,5.484549,0.0,18.079027,34.56,197.02057
2015-12-20 18:30:00,53.0,10.639,8.688999,9.420249,7.181015,4.023734,6.3608747,3.1999998,22.915916,42.12,224.76578
2015-12-21 18:30:00,53.0,12.488999,8.589,10.520249,8.9534445,3.3036838,6.16631,1.2,34.38895,64.079994,239.27658
2015-12-22 18:30:00,3.0,12.688999,10.389,11.743167,8.777055,5.753215,7.431721,0.0,26.785547,51.12,233.45525
2015-12-23 18:30:00,51.0,9.539,3.289,6.62025,6.058707,0.025733948,3.4853477,0.3,18.175545,35.64,198.89572
2015-12-24 18:30:00,51.0,9.988999,7.339,8.841083,6.3083096,3.9692879,5.29762,0.6,20.61766,37.8,233.10793
2015-12-25 18:30:00,53.0,13.889,7.639,11.697331,9.7782955,4.655257,7.823578,0.8,27.698954,55.079998,238.17259
2015-12-26 18:30:00,3.0,12.289,8.389,10.055667,8.512028,4.759074,6.5027385,0.0,21.194187,42.12,232.22328
2015-12-27 18:30:00,3.0,12.089,4.489,8.7056675,9.45644,1.324667,6.14694,0.0,19.48661,37.079998,301.9323
2015-12-28 18:30:00,3.0,6.089,4.189,4.884834,1.4883523,-0.42789173,0.611685,0.0,23.507753,46.44,110.81357
2015-12-29 18:30:00,3.0,3.639,0.139,1.5202498,-1.1270351,-5.7409325,-3.6329944,0.0,20.304129,38.88,121.83985
2015-12-30 18:30:00,51.0,2.039,-1.111,0.07233331,-2.623571,-7.5983343,-5.5787544,0.3,22.392464,41.760002,145.63232
2015-12-31 18:30:00,51.0,3.489,-0.261,1.7681667,0.5411973,-3.6379178,-1.1069789,1.2000002,9.565437,19.08,238.98462
2016-01-01 18:30:00,3.0,2.339,-5.411,-1.3047498,0.51083326,-12.579632,-6.144961,0.0,25.364037,48.96,94.639786
2016-01-02 18:30:00,3.0,-6.311,-9.761001,-7.586001,-12.973165,-16.65009,-14.335285,0.0,25.212852,48.239998,101.3869
2016-01-03 18:30:00,3.0,-3.911,-9.461,-7.2339168,-9.753391,-15.972216,-13.412678,0.0,22.007162,41.760002,100.0405
2016-01-04 18:30:00,73.0,-5.311,-7.711,-6.47975,-10.902395,-13.524777,-12.205329,0.0,18.36353,34.2,84.17161
2016-01-05 18:30:00,73.0,-6.261,-8.161,-6.8630834,-11.213542,-13.527131,-12.048917,0.0,14.408997,28.08,67.42654
2016-01-06 18:30:00,3.0,-3.3109999,-7.211,-5.8755836,-8.742175,-12.321472,-10.728409,0.0,18.782204,32.399998,84.28945
2016-01-07 18:30:00,73.0,3.9390001,-3.511,1.2369167,-1.849446,-8.895061,-4.345773,0.8,28.385262,54.0,214.60771
2016-01-08 18:30:00,2.0,3.839,-3.011,0.78066677,-0.038857937,-6.6906013,-3.1467068,0.0,24.522316,50.399998,198.6718
2016-01-09 18:30:00,55.0,3.989,-2.461,0.03691663,0.57709646,-6.6360626,-3.9992301,2.5,15.856354,29.16,146.05634
2016-01-10 18:30:00,71.0,4.039,-0.76100004,1.5556668,1.9736385,-4.261345,-1.5152193,3.1000001,12.287555,23.759998,161.86403
2016-01-11 18:30:00,73.0,3.489,0.439,1.7973334,0.79017496,-1.8933437,-1.0436703,6.2000003,13.905509,24.84,173.30719
2016-01-12 18:30:00,71.0,3.039,-0.011,1.3931667,-0.7823014,-4.2114105,-2.6698744,3.5000002,17.106628,34.56,259.3249
2016-01-13 18:30:00,71.0,2.589,-0.611,0.77025,-0.95051074,-4.286216,-2.9508917,0.1,13.281023,28.8,214.90062
2016-01-14 18:30:00,71.0,1.4890001,-1.211,-0.31933337,-2.4841223,-4.859474,-4.0329146,0.0,12.261157,24.48,90.28722
2016-01-15 18:30:00,3.0,0.639,-1.111,-0.461,-2.970382,-4.9535093,-4.107845,0.0,11.252519,20.519999,301.28256
2016-01-16 18:30:00,73.0,-0.41099998,-4.011,-2.0735002,-4.142359,-8.252355,-5.541018,0.0,10.182337,13.679999,9.981766
2016-01-17 18:30:00,3.0,-3.0609999,-6.261,-4.7443337,-7.3873105,-10.576978,-8.950778,0.0,10.966713,20.16,268.84268
2016-01-18 18:30:00,1.0,-3.011,-12.761001,-7.2860007,-7.64222,-17.603834,-12.039695,0.0,14.707222,26.28,205.73157
2016-01-19 18:30:00,73.0,-0.211,-5.861,-3.0234997,-4.2385406,-11.123404,-7.598821,0.0,15.696165,30.960001,269.82477
2016-01-20 18:30:00,3.0,-1.061,-6.361,-3.5672495,-5.3292637,-10.708681,-7.9076824,0.0,13.37825,28.08,297.98187
2016-01-21 18:30:00,1.0,-2.161,-10.811001,-6.4235,-6.61784,-15.528397,-10.959756,0.0,13.044722,23.039999,165.59598
2016-01-22 18:30:00,73.0,3.4390001,-10.511001,-3.994334,-0.48369646,-16.17616,-8.570299,0.0,15.745627,29.88,197.9663
2016-01-23 18:30:00,3.0,4.039,0.889,2.7390003,1.6469593,-2.7061458,-0.6852787,0.0,17.731598,33.12,247.94885
2016-01-24 18:30:00,53.0,8.839,1.4890001,6.0785832,6.5916176,-2.039163,3.0117562,3.2999997,18.751125,35.28,254.84846
2016-01-25 18:30:00,3.0,9.339,4.139,6.85775,6.4761124,0.46810818,3.748147,0.0,19.486609,38.88,230.53891
2016-01-26 18:30:00,53.0,9.789,7.039,8.189,5.9227257,2.601428,4.1094728,1.9000001,22.065973,41.039997,230.30768
2016-01-27 18:30:00,53.0,9.639,3.9390001,8.074417,5.4230185,-0.23813105,3.5867903,1.7,26.576681,52.199997,252.01035
2016-01-28 18:30:00,3.0,7.989,0.33900002,3.5660832,2.9635944,-3.9891927,-1.1288055,0.0,24.774696,47.88,229.3181
2016-01-29 18:30:00,55.0,8.639,6.339,7.739,3.1372309,0.89456224,2.491173,4.2,28.673721,57.239998,224.4356
2016-01-30 18:30:00,53.0,5.939,2.089,3.8806667,0.77478266,-3.5824587,-1.5622059,1.2,30.124065,62.639996,253.19733
2016-01-31 18:30:00,53.0,10.188999,3.539,5.5140004,6.0676184,-1.1586359,1.854639,2.2,29.601109,57.6,244.01479
2016-02-01 18:30:00,51.0,10.339,7.339,9.495251,4.8638678,1.8168492,4.1576834,1.1,33.818928,62.639996,252.33809
2016-02-02 18:30:00,2.0,7.189,3.989,5.5035834,1.5143213,-1.6263523,-0.33131304,0.0,29.035288,59.76,255.23373
2016-02-03 18:30:00,71.0,3.739,1.2390001,2.4035835,-1.4226277,-4.0040236,-2.544519,3.1000001,22.7057,45.36,262.70554
2016-02-04 18:30:00,51.0,5.039,-0.76100004,2.3244164,1.1576915,-4.6483464,-1.6617547,0.90000004,16.075521,34.2,253.23059
2016-02-05 18:30:00,3.0,10.488999,4.389,7.128584,7.1215696,0.6527977,3.8639529,0.0,16.08761,31.68,201.33228
2016-02-06 18:30:00,2.0,12.289,4.089,7.061917,9.362394,-0.7174516,3.255442,0.0,19.245697,34.92,176.92752
2016-02-07 18:30:00,61.0,8.938999,4.639,7.0265,4.358061,-0.85292745,2.3372428,6.1000004,27.345785,70.56,204.01546
2016-02-08 18:30:00,61.0,9.289,5.889,7.0869164,4.678979,-0.30647898,1.7297798,4.7,30.30208,73.079994,210.76883
2016-02-09 18:30:00,61.0,8.839,2.889,5.7202506,3.4203453,-1.8033116,0.5705277,1.7,34.01762,68.76,228.01604
2016-02-10 18:30:00,71.0,5.989,2.889,4.1348333,0.8924732,-1.6608956,-0.4373921,3.0,24.881702,51.48,255.07785
2016-02-11 18:30:00,3.0,5.289,0.139,2.7973335,2.2152328,-3.8637996,-1.0875448,0.0,16.766108,31.319998,239.55466
2016-02-12 18:30:00,3.0,5.589,-3.211,0.52858347,1.701962,-7.1050773,-3.0673344,0.0,13.708391,27.0,106.313934
2016-02-13 18:30:00,51.0,4.389,1.2390001,2.73275,1.4068546,-3.3695607,-1.3286195,1.4,18.374111,34.56,92.79703
2016-02-14 18:30:00,51.0,4.389,1.939,3.030667,1.3513136,-2.595033,-0.07148806,0.4,18.692286,39.96,314.71774
2016-02-15 18:30:00,3.0,2.739,-0.861,1.2369168,-0.52475786,-4.79655,-2.7066202,0.0,17.533146,35.28,330.27625
2016-02-16 18:30:00,73.0,2.139,-2.161,-0.110999994,-3.2947526,-6.9365587,-4.774722,0.0,22.35481,45.719997,92.8502
2016-02-17 18:30:00,73.0,5.739,-1.311,1.6098334,2.206894,-5.425061,-2.1281958,0.1,12.819235,27.72,188.9886
2016-02-18 18:30:00,3.0,5.389,-2.011,1.7223333,1.8772402,-5.054677,-1.3814073,0.0,10.787993,24.119999,203.62938
2016-02-19 18:30:00,53.0,4.789,-0.461,2.4723332,0.38078976,-5.0887356,-1.9300386,2.6000001,25.759504,49.32,214.58113
2016-02-20 18:30:00,55.0,9.438999,4.839,7.0431657,5.0486526,0.4560585,2.926258,9.3,26.944744,52.56,245.26012
2016-02-21 18:30:00,61.0,10.738999,3.339,8.105666,5.9842396,-0.7518132,3.6574981,17.2,34.651752,63.72,255.40335
2016-02-22 18:30:00,51.0,6.989,3.139,4.511916,2.472404,-1.1574306,0.26220375,0.8000001,20.240196,39.6,258.43503
2016-02-23 18:30:00,2.0,5.389,1.189,2.9889996,0.34472847,-3.8728004,-1.7469425,0.0,24.50381,49.68,264.8057
2016-02-24 18:30:00,73.0,4.789,-3.411,0.514,0.7133045,-7.3478723,-3.4140027,0.4,13.358861,36.0,245.12079
2016-02-25 18:30:00,3.0,4.239,-1.2609999,1.22025,0.7885742,-5.5736494,-2.8074358,0.0,16.343367,32.399998,253.42169
2016-02-26 18:30:00,3.0,4.539,-4.161,-0.27141672,0.3266101,-7.841791,-4.130087,0.0,13.138765,31.68,107.264366
2016-02-27 18:30:00,3.0,6.189,-0.261,1.9285833,2.1014948,-3.944727,-1.8368788,0.0,11.988594,27.359999,44.423923
2016-02-28 18:30:00,3.0,3.889,-1.5109999,0.9598334,-1.743732,-6.4646683,-3.9723759,0.0,21.252197,46.8,47.447716
2016-02-29 18:30:00,71.0,2.989,-0.56100005,1.0681667,-0.40621257,-4.809088,-3.1042187,0.0,17.208603,32.760002,5.8355
2016-03-01 18:30:00,71.0,9.339,-0.51100004,3.6181667,5.192503,-4.956327,-0.55823493,1.1,23.893261,43.56,204.20097
2016-03-02 18:30:00,3.0,6.989,-1.0109999,2.7848332,3.995263,-4.269916,-0.2691802,0.0,8.707238,21.24,199.24196
2016-03-03 18:30:00,2.0,7.839,-2.211,2.1369166,3.6231217,-6.0125966,-1.4916219,0.0,15.256526,29.88,185.57538
2016-03-04 18:30:00,3.0,8.438999,1.939,4.6223335,4.8063335,-2.4107528,0.41712263,0.0,17.148247,32.399998,120.192444
2016-03-05 18:30:00,71.0,4.639,1.789,3.0494165,1.5383134,-2.1070416,-0.17506279,8.599999,21.707731,38.519997,282.7958
2016-03-06 18:30:00,2.0,6.489,-2.611,1.6744167,3.460641,-6.203084,-1.6472144,0.0,11.27553,21.599998,218.97002
2016-03-07 18:30:00,51.0,7.039,-2.3109999,2.5431669,3.6973581,-6.0479603,-0.5443805,0.1,7.771331,19.08,308.41092
2016-03-08 18:30:00,3.0,7.889,-3.211,1.8702501,3.4251509,-6.7174954,-1.8254862,0.0,14.336861,29.88,151.51793
2016-03-09 18:30:00,3.0,8.238999,0.289,3.7994165,4.6953754,-3.493566,0.1328438,0.0,15.978486,32.039997,61.305172
2016-03-10 18:30:00,3.0,5.539,1.789,3.6244166,1.6546755,-1.6728635,0.13883322,0.0,11.792404,27.0,23.111437
2016-03-11 18:30:00,71.0,4.739,0.73899996,2.7223337,0.9074831,-3.370141,-1.1900469,0.0,13.18308,26.64,23.93263
2016-03-12 18:30:00,3.0,3.4390001,-0.461,1.6244168,-0.14687872,-4.626376,-2.3227746,0.0,13.891522,28.8,31.055658
2016-03-13 18:30:00,3.0,6.389,-1.811,2.1306665,2.9505372,-5.058715,-1.083105,0.0,8.891343,20.16,351.2046
2016-03-14 18:30:00,53.0,6.539,3.1890001,4.4827504,2.2265701,-0.33776927,0.68758005,1.7,19.453327,38.88,21.352322
2016-03-15 18:30:00,3.0,8.289,-1.0109999,3.5244167,3.9980574,-5.290163,-0.6247769,0.0,15.5843,41.760002,70.851814
2016-03-16 18:30:00,0.0,9.438999,-1.611,3.24525,6.337515,-5.202245,0.17176314,0.0,8.473393,18.72,18.060581
2016-03-17 18:30:00,3.0,6.989,-0.361,2.9723332,3.6076326,-4.537988,-0.6178636,0.0,12.413476,27.0,289.9689
2016-03-18 18:30:00,3.0,8.688999,2.539,5.361917,5.102171,-0.21336746,2.5395818,0.0,11.901798,24.84,315.7143
2016-03-19 18:30:00,51.0,7.689,3.789,5.3369164,3.6075735,-0.44742584,1.1211851,1.6,22.26477,44.639996,273.73132
2016-03-20 18:30:00,51.0,8.139,3.039,5.32025,3.1706572,-0.75046873,1.2667929,1.5000001,23.241617,47.519997,277.55673
2016-03-21 18:30:00,51.0,8.539,3.789,5.8473334,5.6671085,-0.4673035,2.1085627,2.3000002,20.316889,41.760002,287.53986
2016-03-22 18:30:00,51.0,7.239,1.7390001,4.530667,3.264917,-1.3183427,1.4465605,0.5,14.76439,32.039997,291.93207
2016-03-23 18:30:00,51.0,7.639,0.439,4.003583,4.156687,-2.5995593,1.01288,0.2,11.212135,24.84,293.93405
2016-03-24 18:30:00,51.0,8.688999,3.039,5.7223325,5.8670893,-0.3506806,2.6881695,2.8999999,15.277749,34.2,223.94403
2016-03-25 18:30:00,51.0,11.589,5.989,7.974417,9.177511,3.2430186,5.342304,0.3,12.031756,25.56,271.5392
2016-03-26 18:30:00,51.0,15.488999,3.6890001,8.189,11.6075325,-0.38565493,4.4872375,0.2,19.959719,41.760002,176.93904
2016-03-27 18:30:00,53.0,15.139,1.9890001,8.464,10.792009,-1.2421446,5.3669267,0.5,21.2522,44.28,179.99998
2016-03-28 18:30:00,61.0,10.339,5.339,7.9348335,6.7693253,1.5713978,4.1849933,8.1,23.34455,58.679996,236.29518
2016-03-29 18:30:00,53.0,11.889,2.739,7.103584,8.037375,-0.42350197,3.6299255,2.0,21.829777,45.36,232.77632
2016-03-30 18:30:00,3.0,10.488999,3.289,7.10775,7.6090164,0.5918994,4.418174,0.0,10.948973,20.16,285.68594
2016-03-31 18:30:00,51.0,11.188999,4.389,7.343166,7.57384,1.6387787,4.5013056,0.8,11.090103,27.359999,345.8992
2016-04-01 18:30:00,1.0,14.589,1.139,7.0223327,10.147006,-2.6804752,3.2119172,0.0,19.228851,42.12,132.89447
2016-04-02 18:30:00,1.0,18.289,3.789,10.568166,16.956741,0.50374746,7.782608,0.0,12.313894,27.0,132.31252
2016-04-03 18:30:00,3.0,18.989,6.439,12.43275,18.50703,4.4252253,11.131396,0.0,9.422101,17.64,113.44434
2016-04-04 18:30:00,2.0,20.338999,6.889,14.3265,20.38818,4.8042097,13.46787,0.0,11.384199,19.44,338.02548
2016-04-05 18:30:00,51.0,15.589,8.889,12.299417,14.75695,6.18744,9.396408,0.7,21.933426,51.12,249.47774
2016-04-06 18:30:00,3.0,11.889,9.238999,10.836917,8.703976,6.3282146,7.0808487,0.0,18.875126,39.6,227.32782
2016-04-07 18:30:00,2.0,13.238999,1.9890001,7.9035835,9.73749,-1.0573843,4.8332443,0.0,12.641076,32.039997,248.1985
2016-04-08 18:30:00,3.0,12.938999,3.489,8.634833,10.045755,0.68409634,5.948549,0.0,9.178235,20.880001,32.59256
2016-04-09 18:30:00,51.0,9.938999,6.239,7.9848332,7.2300262,3.8641558,5.320958,1.4000001,12.7279215,27.359999,59.317997
2016-04-10 18:30:00,3.0,14.089,5.089,8.551499,11.3219795,1.9639583,5.703539,0.0,14.081478,27.359999,47.52421
2016-04-11 18:30:00,53.0,14.188999,7.789,10.530667,13.191702,5.502474,8.891403,2.7000003,8.654986,20.880001,76.3064
2016-04-12 18:30:00,51.0,16.739,5.689,11.161916,16.48102,3.6890507,10.068248,0.90000004,9.220499,25.199999,165.77408
2016-04-13 18:30:00,61.0,12.289,7.039,9.797334,10.926239,4.729637,7.590126,8.499999,16.055355,34.56,332.59558
2016-04-14 18:30:00,61.0,13.839,2.589,8.461917,10.604922,-0.26322412,5.7491183,4.6,18.899143,49.32,173.06573
2016-04-15 18:30:00,55.0,14.389,6.989,10.309833,11.72114,4.286167,7.780131,2.5,17.673029,46.079998,202.78127
2016-04-16 18:30:00,53.0,11.539,7.439,9.564,8.723669,4.8845577,6.380745,3.1,20.188908,37.8,265.4882
2016-04-17 18:30:00,3.0,11.539,1.139,7.272333,7.123435,-2.1373472,3.4474266,0.0,19.469976,39.239998,271.23584
2016-04-18 18:30:00,51.0,12.889,6.439,9.2473345,6.9009695,2.233964,4.48697,0.1,29.957972,59.399998,272.73273
2016-04-19 18:30:00,3.0,11.438999,5.639,8.288999,7.3541346,1.5525932,3.9836342,0.0,21.599998,42.12,295.43445
2016-04-20 18:30:00,0.0,13.589,0.98899996,7.5931664,11.048779,-2.1185539,4.755435,0.0,12.371645,30.960001,290.19003
2016-04-21 18:30:00,2.0,12.438999,3.9390001,8.063999,9.691876,0.15685749,4.7294946,0.0,17.49615,37.8,301.35605
2016-04-22 18:30:00,3.0,10.488999,4.439,7.345249,6.4987946,1.3231668,3.7690856,0.0,15.077082,31.319998,299.6334
2016-04-23 18:30:00,55.0,8.339,1.839,5.093166,4.8890553,-2.4347436,1.1059991,2.0,19.137648,37.8,281.2846
2016-04-24 18:30:00,71.0,8.789,-0.261,4.1994166,4.9320745,-4.186679,0.56786627,0.5,15.778518,39.239998,244.4464
2016-04-25 18:30:00,71.0,9.238999,2.289,5.522333,5.709445,-2.2903876,1.4654855,5.6999993,19.353138,41.760002,193.82982
2016-04-26 18:30:00,71.0,8.639,2.289,5.3764997,4.5176373,-2.676999,0.6659464,2.6000004,26.478971,58.679996,208.62491
2016-04-27 18:30:00,61.0,10.289,3.1890001,6.028583,6.3907967,-1.1148925,1.8341309,3.3000002,23.4,48.96,235.68484
2016-04-28 18:30:00,51.0,13.589,0.33900002,7.2931666,9.518435,-3.3598158,3.5885468,0.1,21.322214,43.199997,184.19017
2016-04-29 18:30:00,2.0,17.239,5.339,11.4015,14.486572,1.822298,8.184943,0.0,14.021525,29.519999,131.93242
2016-04-30 18:30:00,1.0,16.489,5.789,11.99525,13.148375,2.9380732,8.976207,0.0,15.1884165,37.44,65.89971
2016-05-01 18:30:00,1.0,17.689,4.789,11.911916,15.974314,2.0830069,9.514979,0.0,13.53236,29.16,52.98816
2016-05-02 18:30:00,2.0,17.489,7.889,12.666083,15.969019,5.91296,10.817777,0.0,21.175837,41.399998,8.777672
2016-05-03 18:30:00,51.0,13.539,7.289,10.434833,10.009797,3.4341831,6.790085,0.6,20.570463,39.96,333.3394
2016-05-04 18:30:00,2.0,18.139,5.689,11.555665,17.641602,3.3280416,9.779204,0.0,7.9932976,18.359999,23.525019
2016-05-05 18:30:00,0.0,21.539,6.789,14.78275,20.365704,4.3925867,12.874622,0.0,12.904882,31.68,95.353
2016-05-06 18:30:00,0.0,22.689,9.539,16.555666,20.354036,6.705924,14.013881,0.0,17.399586,40.32,108.37451
2016-05-07 18:30:00,1.0,22.189,9.889,16.989,19.544193,7.3048754,14.298329,0.0,21.9718,51.48,104.008606
2016-05-08 18:30:00,1.0,23.088999,10.938999,17.30775,20.913202,8.862858,15.366498,0.0,20.12461,57.96,93.564125
2016-05-09 18:30:00,0.0,22.889,11.889,17.739002,20.663414,10.066693,15.681024,0.0,19.829433,43.92,104.74364
2016-05-10 18:30:00,2.0,23.338999,10.738999,17.853584,20.551878,9.068881,15.843212,0.0,18.94024,38.519997,101.13139
2016-05-11 18:30:00,55.0,22.989,13.688999,18.23483,20.882923,11.35209,15.9264765,1.4,19.862083,50.039997,72.74819
2016-05-12 18:30:00,51.0,21.139,11.889,16.588999,19.674448,9.671268,14.384744,0.2,19.35314,43.92,26.564972
2016-05-13 18:30:00,3.0,15.789,8.688999,11.999417,11.650554,5.6359653,8.022247,0.0,24.923338,50.399998,299.20013
2016-05-14 18:30:00,51.0,12.488999,6.739,9.672334,8.49739,2.7720127,5.504335,2.5000002,23.795427,54.0,271.05917
2016-05-15 18:30:00,3.0,13.938999,6.439,9.859832,9.171425,1.9484844,5.4048114,0.0,24.251284,47.88,274.45944
2016-05-16 18:30:00,51.0,12.789,7.489,10.030666,9.026911,3.336071,5.998808,0.90000004,22.553936,45.719997,275.20346
2016-05-17 18:30:00,3.0,17.939,7.739,12.936916,15.867153,6.045764,10.98512,0.0,13.009903,31.68,249.56178
2016-05-18 18:30:00,3.0,20.889,9.139,15.332751,18.700611,7.4521027,13.464692,0.0,9.511088,23.759998,138.6634
2016-05-19 18:30:00,3.0,21.689,9.389,15.999417,19.09674,7.488,13.91253,0.0,18.416384,38.88,250.99771
2016-05-20 18:30:00,51.0,22.588999,13.188999,17.543165,21.343897,12.711363,16.621344,0.8,11.631956,29.88,237.75754
2016-05-21 18:30:00,1.0,27.338999,13.289,20.180668,25.193895,11.5337515,18.635164,0.0,18.892282,42.12,149.95659
2016-05-22 18:30:00,2.0,24.989,15.938999,20.886915,25.989937,15.079182,20.511381,0.0,17.414474,29.519999,159.25388
2016-05-23 18:30:00,53.0,22.939,15.089,18.597334,22.539558,14.695406,18.253983,3.8999999,18.792551,34.56,302.05984
2016-05-24 18:30:00,3.0,18.539,13.438999,15.709834,17.257063,11.55792,14.339116,0.0,16.73516,33.839996,282.4023
2016-05-25 18:30:00,51.0,16.939,13.589,15.030667,16.40189,12.789814,14.242396,2.1,11.620809,25.56,278.25787
2016-05-26 18:30:00,3.0,20.139,11.889,15.889,19.520985,11.777124,15.7642975,0.0,6.193674,18.0,302.83893
2016-05-27 18:30:00,51.0,23.588999,11.339,17.813997,23.814907,10.579996,17.669136,0.1,10.805998,21.599998,40.58713
2016-05-28 18:30:00,61.0,26.039,15.238999,20.178583,26.365294,15.032936,20.168135,3.3,15.978486,38.16,73.196625
2016-05-29 18:30:00,63.0,26.539,18.239,21.861916,27.350616,17.60087,22.008669,7.6,20.598795,52.92,92.899994
2016-05-30 18:30:00,63.0,24.639,14.938999,20.030668,26.33461,15.884399,21.599997,5.7000003,11.91812,25.199999,68.3007
2016-05-31 18:30:00,63.0,21.739,17.039,19.159834,23.476484,17.56264,20.566149,15.900001,11.503113,28.08,61.11764
2016-06-01 18:30:00,55.0,24.239,15.488999,19.816084,25.249752,16.074408,20.735813,2.5,14.154915,38.519997,87.816505
2016-06-02 18:30:00,2.0,25.338999,16.338999,21.053583,23.995102,16.505566,20.752913,0.0,17.935081,41.039997,75.99773
2016-06-03 18:30:00,2.0,25.439,13.589,20.564,25.004396,13.457958,20.652433,0.0,9.422101,25.199999,65.76587
2016-06-04 18:30:00,53.0,26.289,14.488999,20.928585,28.929588,14.914253,22.20738,1.3000001,14.145756,24.84,35.55555
2016-06-05 18:30:00,0.0,24.139,14.988999,19.911917,23.741825,12.123188,18.594341,0.0,14.77755,31.319998,68.79283
2016-06-06 18:30:00,0.0,24.689,11.589,18.795248,24.889875,10.15075,17.931658,0.0,12.819235,25.199999,53.346294
2016-06-07 18:30:00,1.0,25.338999,13.339,19.845251,24.219843,12.389906,18.826107,0.0,18.971008,40.68,292.35422
2016-06-08 18:30:00,51.0,20.389,15.688999,17.980667,19.558392,15.291391,17.206358,0.8,13.708391,33.12,331.81042
2016-06-09 18:30:00,3.0,20.989,12.738999,16.841085,18.0628,9.028723,14.298724,0.0,22.553934,50.399998,290.2136
2016-06-10 18:30:00,3.0,20.789,11.938999,16.828585,18.821968,11.176165,15.222653,0.0,8.854829,21.96,355.97586
2016-06-11 18:30:00,3.0,21.088999,13.039,16.884834,18.494638,10.170682,14.274788,0.0,16.418526,32.399998,67.0836
2016-06-12 18:30:00,53.0,19.588999,13.188999,16.355665,19.2101,11.765053,15.280654,4.3999996,13.608762,25.919998,59.373264
2016-06-13 18:30:00,53.0,20.239,12.639,16.707752,20.632797,12.873671,16.953802,3.5,9.585739,25.919998,210.37907
2016-06-14 18:30:00,61.0,19.039,12.789,16.1015,20.511963,13.206665,16.810678,10.0,7.5685663,19.08,208.61034
2016-06-15 18:30:00,55.0,22.289,11.639,16.899418,21.316818,10.555549,16.233759,2.7,12.181624,29.88,228.18834
2016-06-16 18:30:00,63.0,18.889,14.639,15.982751,19.130854,13.4170265,15.306351,26.099998,18.792551,42.839996,292.71442
2016-06-17 18:30:00,61.0,20.289,13.188999,16.672335,20.0727,11.984877,15.871884,3.2,16.311613,37.079998,243.40376
2016-06-18 18:30:00,51.0,20.389,11.688999,16.69525,20.692513,10.994905,16.554937,0.1,12.229406,28.08,272.55212
2016-06-19 18:30:00,3.0,21.939,11.389,16.999416,19.822021,10.394451,15.975094,0.0,12.904882,30.239998,262.43478
2016-06-20 18:30:00,51.0,22.739,15.589,18.64525,22.626719,14.225538,17.681559,1.6000001,17.731598,36.36,225.06322
2016-06-21 18:30:00,2.0,25.239,14.289,20.303585,26.393766,14.133589,20.858381,0.0,10.636766,31.319998,180.36649
2016-06-22 18:30:00,1.0,30.439,15.639,23.526503,31.661373,16.320095,24.800568,0.0,15.0038395,32.399998,147.89531
2016-06-23 18:30:00,0.0,32.889,19.689,26.42025,36.301456,20.322487,28.176886,0.0,13.392774,23.759998,160.59628
2016-06-24 18:30:00,63.0,30.739,18.939,25.382751,35.321106,20.256245,27.91641,4.9,13.779114,32.399998,88.70786
2016-06-25 18:30:00,51.0,24.189,15.539,20.453585,27.295479,14.2625065,19.67508,0.2,21.602999,41.760002,268.03146
2016-06-26 18:30:00,3.0,22.489,13.639,18.897335,20.872528,13.039028,17.837528,0.0,15.379206,34.56,265.41498
2016-06-27 18:30:00,51.0,21.439,15.738999,18.318167,20.427927,14.989315,17.484098,0.6,12.620554,31.68,266.86902
2016-06-28 18:30:00,61.0,24.139,14.289,18.807749,22.710888,13.783615,17.926865,5.4,22.392464,56.519997,227.01883
2016-06-29 18:30:00,51.0,24.588999,13.738999,20.041082,22.91057,13.096226,19.365261,0.2,17.287498,37.8,231.57295
2016-06-30 18:30:00,2.0,26.739,15.589,21.399416,26.915468,15.401632,21.4395,0.0,16.363178,40.68,212.73027
2016-07-01 18:30:00,63.0,23.739,17.189,19.95567,24.594019,15.996889,19.437307,5.5,22.238562,51.12,227.72635
2016-07-02 18:30:00,55.0,20.689,11.789,16.374418,18.37247,9.999546,14.568962,1.4000001,14.345898,38.88,251.65802
2016-07-03 18:30:00,2.0,21.489,11.389,16.836918,19.817528,10.144816,15.414905,0.0,14.77755,32.039997,265.44547
2016-07-04 18:30:00,63.0,23.689,14.789,18.95775,22.199274,13.210377,17.921627,4.4,21.791153,42.839996,217.33058
2016-07-05 18:30:00,51.0,19.439,13.938999,16.943169,18.179876,9.787666,12.728236,0.3,35.90086,73.079994,275.4817
2016-07-06 18:30:00,3.0,20.939,11.988999,16.184835,18.706179,9.363448,13.074975,0.0,23.933907,48.96,286.67963
